0.0769043;1813
1.26343;1831
2.43347;1755
3.59253;1688
4.77905;1642
5.98206;1606
7.18506;1575
8.33862;1546
9.53064;1510
10.7007;1481
11.9806;1454
13.1396;1433
14.3591;1421
15.4358;1459
16.6223;1499
17.7649;1548
18.8855;1594
19.9677;1644
21.1047;1692
22.2913;0
23.4613;0
24.2303;3254
25.3564;3477
26.5594;3268
27.7295;3248
28.905;3204
30.0751;3177
31.2451;3203
32.4042;3055
33.6072;2955
34.7772;2880
35.9802;2814
40.6549;2741
41.825;2748
42.984;2744
44.1211;2792
45.2802;2859
46.4337;2957
47.5763;3024
48.7299;3393
49.8724;3422
51.0425;3418
52.1851;3435
53.3881;3437
56.8707;3407
59.3097;3175
60.5621;2931
61.6718;3139
62.8418;3182
63.9954;3186
65.1709;3190
67.5;3372
69.8895;2913
74.4983;3532
75.6683;3546
76.8549;3389
78.0579;3109
88.4674;3635
125.87;3001
127.013;3132
128.199;3136
129.375;3126
130.512;3095
131.655;3071
132.841;3076
134.011;3070
135.17;3059
136.307;3058
137.499;3052
138.669;3059
139.839;3031
140.999;3050
142.152;3047
144.844;1705
146.827;3053
147.997;3053
149.139;3058
150.326;3067
151.479;2994
152.622;3055
153.792;3079
155.045;3054
156.187;3018
162.109;2669
164.498;2438
168.393;0
169.563;0
170.453;2006
171.656;1933
172.886;1798
174.106;1734
175.276;1672
177.638;1592
178.901;1511
180.093;1474
181.28;1496
182.417;1525
183.516;1545
184.669;1576
185.839;1606
186.965;1635
188.168;1666
189.294;1701
190.437;1771
191.607;1787
192.794;1750
193.953;1717
195.156;1694
196.342;1668
197.512;1655
198.671;1698
199.825;1751
200.934;1804
202.104;1856
203.231;1917
204.373;1994
205.499;2082
207.669;2659
208.856;2648
209.965;3000
211.135;2811
212.327;2842
213.481;2908
214.64;2877
215.81;2860
216.964;2928
219.342;2763
220.529;2706
221.671;2614
222.858;2579
226.373;873
227.543;854
228.873;822
229.949;790
231.356;766
232.405;746
233.635;729
234.871;714
236.168;698
237.371;685
238.497;675
239.81;668
240.969;659
242.073;654
243.419;645
244.561;643
245.638;637
246.967;628
248.093;621
249.406;615
250.576;611
251.609;608
252.812;605
253.949;602
255.168;596
256.262;590
257.498;584
258.607;580
259.937;574
260.936;570
262.183;567
263.326;563
264.589;560
265.886;558
267.105;555
268.077;552
269.341;549
270.483;547
271.62;544
272.966;544
274.136;540
275.153;539
276.339;540
277.625;538
278.795;537
279.844;537
280.871;538
282.261;539
283.42;540
284.403;543
285.732;544
286.699;546
287.842;551
288.984;553
290.248;555
291.264;556
292.511;559
293.703;564
294.796;564
295.796;0
297.746;715
299.075;701
300.152;690
301.328;681
302.437;678
303.591;681
304.827;687
305.92;694
307.156;707
308.655;0
309.82;0
311.265;937
313.495;560
314.5;0
315.857;925
317.109;927
319.109;589
320.186;587
321.515;593
322.679;0
323.652;1342
326.184;0
327.354;0
330.952;563
334.578;550
335.539;0
336.703;0
338.577;1659
339.703;1679
340.889;1686
342.059;1699
343.202;1718
344.339;1731
345.482;1744
346.668;1759
347.794;1772
348.948;1783
350.107;1808
351.903;1861
353.073;1916
355.358;1958
356.528;1963
357.731;1894
358.918;1849
0.0769043;1813
1.71387;1780
2.94983;1736
3.59253;1688
4.11987;1667
5.29541;1632
6.48193;1592
7.68494;1560
8.88794;1532
9.53064;1510
10.0745;1504
11.261;1472
12.453;1444
13.5736;1421
14.7491;1434
15.9357;1472
16.9794;1524
17.7649;1548
18.1714;1560
19.325;1608
20.451;1659
21.6046;1724
22.2913;0
23.8788;0
24.6533;3450
25.8124;3333
26.5594;3268
27.0154;3265
28.1689;3231
29.328;3195
30.0751;3177
31.6406;3244
32.8546;3076
33.6072;2955
34.0466;2920
35.2936;2841
40.6549;2741
41.1218;2743
42.2809;2745
43.4344;2765
44.6045;2821
45.7471;2901
46.9061;2979
47.5763;3024
48.7299;3393
49.1858;3412
50.3394;3421
51.5149;3434
52.6849;3424
53.8879;3406
