0.324097;499
1.76331;500
2.68616;502
3.93311;503
5.22949;506
6.32813;508
7.33887;510
8.46497;514
9.65149;514
10.9039;517
11.9971;519
13.1396;522
14.4965;525
15.5896;530
16.5894;535
17.7649;538
19.0778;542
20.0446;547
21.2311;553
22.6978;0
23.8678;0
24.2139;687
25.3564;676
26.543;673
27.7295;675
28.8556;678
30.0751;688
31.2616;698
32.2943;717
34.3872;0
35.5573;0
36.4801;940
37.7765;935
38.8586;937
39.9957;929
41.4349;789
43.2806;609
44.3408;606
46.0767;0
47.7136;688
49.6857;815
55.7336;1709
58.1561;693
59.3262;690
60.4523;1761
61.5894;1738
62.7649;1744
63.9514;1761
65.0885;1778
66.2805;1789
67.3901;1808
68.6041;1834
69.7467;1855
70.9332;1869
72.0923;1925
73.2458;1977
74.3719;1997
75.542;2029
76.7175;2025
77.948;1958
79.0906;1912
80.2936;1863
81.5131;1814
82.6831;1777
83.8257;1737
85.0452;1709
86.1987;1666
87.3578;1637
88.5278;1607
89.7638;1577
90.9833;1554
92.0929;1524
93.3398;1495
94.5154;1509
95.6525;1554
96.7291;1597
97.8882;1651
99.0417;1705
100.217;1757
103.359;2897
104.546;2974
105.716;3028
106.859;3113
107.979;3283
109.171;3237
113.934;2804
115.076;2827
116.246;2821
117.449;2808
118.608;2796
119.778;2805
120.921;2812
122.075;2847
123.245;2898
124.42;2969
125.513;3495
126.683;3473
127.842;3472
129.029;3462
130.199;3471
131.309;3496
132.484;3493
133.638;3481
134.797;3482
135.967;3519
137.17;3232
138.373;2914
139.526;2967
141.949;2627
143.108;2637
144.278;2660
145.404;2666
146.591;2678
147.75;2698
148.903;2818
150.073;2766
151.249;2771
152.386;2803
153.561;2827
155.918;3098
165.234;3574
168.904;2422
170.09;2396
171.26;2391
172.452;2385
173.589;2386
174.732;2699
175.875;2704
180.544;2674
185.422;1971
186.608;1976
187.795;1956
194.683;2306
198.078;2859
201.605;2834
202.89;2454
205.153;2755
206.279;3122
207.449;3073
208.625;3086
209.811;3082
211.262;1882
212.465;1849
213.64;1852
214.717;2100
217.996;3038
219.172;3022
220.781;1595
223.874;3021
224.907;0
225.011;3031
226.203;3034
227.296;3042
228.483;3047
229.62;3063
230.812;3059
231.998;3001
233.168;2974
236.717;2743
237.854;2938
239.073;2670
241.469;2368
245.121;1830
246.264;1995
247.451;1918
248.687;1755
249.906;1699
252.263;1592
253.499;1532
255.921;1420
257.091;1416
258.201;1439
259.327;1466
260.513;1487
261.639;1512
262.776;1546
263.936;1568
265.122;1603
266.248;1630
267.374;1708
268.528;1696
269.714;1671
270.901;1637
272.12;1609
273.296;1589
274.499;1576
275.576;1608
276.669;1645
277.811;1692
278.965;1741
280.14;1802
281.234;1853
282.404;1914
283.53;1992
284.7;2065
285.809;2154
286.952;2243
288.089;2337
289.215;2459
292.654;2797
293.796;2792
294.95;2824
296.109;2892
298.542;2564
299.718;2491
300.905;2490
302.124;2172
304.371;834
305.667;797
306.903;772
308.183;738
309.435;713
310.622;692
311.792;671
313.028;653
314.187;643
315.341;630
316.604;617
317.966;607
318.983;600
320.372;592
321.422;587
322.685;580
323.745;576
325.074;572
326.107;566
327.513;563
328.59;558
329.766;551
331.139;546
332.172;542
333.248;545
334.605;538
335.748;539
336.824;536
338.187;532
339.247;527
340.466;523
341.779;520
342.872;517
343.982;514
345.245;513
346.481;509
347.514;507
348.761;505
349.717;504
351.156;502
352.183;501
353.48;498
354.716;498
356.808;498
358.292;498
359.198;499
0.543823;499
1.59302;500
2.74658;502
3.96606;503
5.15259;505
6.07544;508
7.43225;510
8.46497;513
9.70093;514
10.7776;517
11.9971;519
12.0135;519
13.0902;522
14.3262;524
15.293;530
16.6058;534
17.699;538
18.902;542
19.0778;542
20.061;547
21.1981;553
22.467;0
23.6371;0
24.0765;687
25.2631;676
